job_id,title,company,city,location,work_mode,applications,posted_before,skills,url
4267670483,Operations Manager,Fidel Partners,European Union,European Union,Remote,100.0,3 weeks ago,"Ukrainian, Media Buy, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4267670483&keywords=&location=Sweden&start=675
4280739541,1:e socialsekreterare till Myndighet,Göteborgs kommun,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,4 days ago,"Nursing, Development, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280739541&keywords=&location=Sweden&start=675
4191542843,Sök din Praktik eller LIA hos oss på DSV i Landskrona! (Öppen Ansökan),DSV - Global Transport and Logistics,Landskrona,"Landskrona, Skåne County, Sweden",On-site,100.0,Reposted 6 days ago,"Analytical Skills, Cooperation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4191542843&keywords=&location=Sweden&start=700
4273395246,"Lärarvikarie åk 4-9, timanställd vid behov",Internationella Engelska Skolan i Sverige AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,12.0,1 week ago,"Teaching, Child Care, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273395246&keywords=&location=Sweden&start=700
4280305810,Part Time Sales Assistent,SHAPING NEW TOMORROW,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,65.0,3 days ago,"Retail Sales, Customer Service, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280305810&keywords=&location=Sweden&start=700
4266150684,Restaurangmedarbetare,Bastard Burgers,Växjö,"Växjö, Kronoberg County, Sweden",On-site,3.0,3 weeks ago,"AV, open source software, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4266150684&keywords=&location=Sweden&start=700
4277527352,Customer Support,Foundever,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,21.0,1 week ago,"English, Operations Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277527352&keywords=&location=Sweden&start=700
4281142559,Hemstäd 2 dagar i veckan i Örebro!,AB FAGERS HEMSERVICE,Örebro,"Örebro, Örebro County, Sweden",On-site,0.0,3 days ago,"Operations Management, AV",https://www.linkedin.com/jobs/search/?currentJobId=4281142559&keywords=&location=Sweden&start=700
4272154312,Translators from Spanish into Swedish,LILT AI,Greater Gothenburg Metropolitan Area,Greater Gothenburg Metropolitan Area,Remote,20.0,1 week ago,"Linguistics, Trados Translation Software, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4272154312&keywords=&location=Sweden&start=700
4271734710,Ägare,Shape4flow,Sweden,Sweden,Remote,85.0,Reposted 3 days ago,"Team Leadership, Business, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271734710&keywords=&location=Sweden&start=700
4280740445,Serveringspersonal sökes till Stigen av Knut,KNUT RESTAURANG & BAR AB,Västerås,"Västerås, Västmanland County, Sweden",On-site,0.0,4 days ago,"cashier, teamwork, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280740445&keywords=&location=Sweden&start=700
4282128013,Managing Editor,Bored Panda,EMEA,EMEA,Remote,49.0,22 hours ago,"Title Writing, Trend Research, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282128013&keywords=&location=Sweden&start=700
4270934551,"Sökes städerska, extraanställd",CLEANTEAM UPPLANDS VÄSBY AB,Solna,"Solna, Stockholm County, Sweden",On-site,4.0,2 weeks ago,"Housekeeping, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270934551&keywords=&location=Sweden&start=700
4281101617,Maskinoperatör,Hitachi Energy,Landskrona,"Landskrona, Skåne County, Sweden",On-site,1.0,2 days ago,"English, Electrical, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281101617&keywords=&location=Sweden&start=700
4268067618,"Vikarier till Förskola, Skola, Fritids och Anpassad grundskola",Falköpings kommun,Falköping,"Falköping, Västra Götaland County, Sweden",,2.0,2 weeks ago,"Preschool, Early Childhood Development, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268067618&keywords=&location=Sweden&start=725
4281643714,Studie- och yrkesvägledare,Academedia,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,0.0,1 day ago,"ISO 14001, 联络, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281643714&keywords=&location=Sweden&start=725
4268186805,Inköpare,Internationella Engelska Skolan,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,Reposted 22 hours ago,"Analytical skills, team coordination, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4268186805&keywords=&location=Sweden&start=725
4268303166,Förvaltningsassistent,Fastighets AB Balder,Sundbyberg,"Sundbyberg, Stockholm County, Sweden",,100.0,2 weeks ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4268303166&keywords=&location=Sweden&start=725
4280009604,Fruktmedarbetare i Göteborg 80 %,FÖRETAGSVÄXTER I KNIVSTA AB,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,1.0,5 days ago,"AV, General Electric, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4280009604&keywords=&location=Sweden&start=725
4278684923,Process Engineer,Valmet,Karlstad,"Karlstad, Värmland County, Sweden",Hybrid,62.0,1 week ago,"Chemical Engineering, Six Sigma, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278684923&keywords=&location=Sweden&start=725
4281445342,Volvosteget 2025-2026 Vara,Volvo Penta,Vara,"Vara, Västra Götaland County, Sweden",,1.0,2 days ago,"Operations Management, AV, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4281445342&keywords=&location=Sweden&start=725
4280744085,40244- Perfekt extrajobb som som nanny i Saltsjö-Boo,VIVBON AB,Nacka,"Nacka, Stockholm County, Sweden",On-site,2.0,4 days ago,"Operations Management, AV, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4280744085&keywords=&location=Sweden&start=725
4281644019,Timvikarier till äldreomsorgens särskilda boende,Internetmedicin,Tomelilla,"Tomelilla, Skåne County, Sweden",On-site,0.0,2 days ago,,https://www.linkedin.com/jobs/search/?currentJobId=4281644019&keywords=&location=Sweden&start=725
4273054694,"Taxiförare sökes Bolt, Vinka & Uber",VINKA,Malmo,"Malmo, Skåne County, Sweden",On-site,5.0,1 week ago,"Professional Driving, Public Relations, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273054694&keywords=&location=Sweden&start=750
4272793641,Internationell samordnare,FOI,Kista,"Kista, Stockholm County, Sweden",On-site,92.0,1 week ago,"Assist in guidance, collaboration, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4272793641&keywords=&location=Sweden&start=750
4278097372,"Internship - Communications Team, Sweden",International IDEA,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,36.0,1 week ago,"Writing, Visual Design, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278097372&keywords=&location=Sweden&start=750
4270190553,"Biblioteksassistent, vid behovsanställning",Lilla Edets kommun,Lilla Edet,"Lilla Edet, Västra Götaland County, Sweden",,16.0,2 weeks ago,"Library, Catalog, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270190553&keywords=&location=Sweden&start=750
4281145212,English speaking nanny/babysitter Solna 3-4 afternoons/week,2007 NANNYNU AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,2.0,3 days ago,"English, Speaking English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281145212&keywords=&location=Sweden&start=750
4280743409,Lokalvårdare på grundskola i centrala Stockholm,AB PARTS & PAOMEES,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,1.0,4 days ago,"Heating, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280743409&keywords=&location=Sweden&start=750
4244807362,LASTARE,SAS - Scandinavian Airlines,Stockholm County,"Stockholm County, Sweden",On-site,100.0,Reposted 1 day ago,"On-site training, molding, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4244807362&keywords=&location=Sweden&start=750
4280008668,Lagerarbetare,Logent,Helsingborg,"Helsingborg, Skåne County, Sweden",On-site,11.0,5 days ago,"On-Shelf, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280008668&keywords=&location=Sweden&start=750
4273058211,Assisterande Café- & Restaurangchef,ELWING & CO. I STOCKHOLM AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,19.0,1 week ago,"Food Pretreatment, Food Safety, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273058211&keywords=&location=Sweden&start=750
4273239739,Mötesbokare,Nordsell,Sweden,Sweden,Remote,11.0,1 day ago,"C-Level, Simplified New Drug Application, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4273239739&keywords=&location=Sweden&start=750
4271307500,Freelance Post Edit Translators for Slovenian,Deluxe,EMEA,EMEA,Remote,100.0,2 weeks ago,"Media & Entertainment, Post-editing, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4271307500&keywords=&location=Sweden&start=750
4254847966,"Koordinator, sociala medier",Moln1,Helsingborg,"Helsingborg, Skåne County, Sweden",Hybrid,92.0,3 days ago,"Brand awareness, Web Traffic, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4254847966&keywords=&location=Sweden&start=750
4280859837,Annotation Quality Assurance Project 35 Languages,DATAmundi,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,2.0,2 days ago,"Quality Assurance, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280859837&keywords=&location=Sweden&start=775
4277526427,"Butiksmedarbetare, Hemköp Stockholm Östermalmstorg",Hemköp,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,79.0,1 week ago,"Coffee, stocking on the shelves, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277526427&keywords=&location=Sweden&start=775
4277570434,Gateau söker deltidpersonal till Stockholmsområdet,Gateau AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,4.0,1 week ago,"AV, open source software, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4277570434&keywords=&location=Sweden&start=775
4251780037,Är du redo att ta nästa steg i din karriär?,Sweco,Stockholm,"Stockholm, Stockholm County, Sweden",,53.0,Reposted 6 days ago,"Analytical Skills, Child Care, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4251780037&keywords=&location=Sweden&start=775
4277662193,"Undersköterska/Omvårdnadsassistent, mottagning",Internetmedicin,Sigtuna,"Sigtuna, Stockholm County, Sweden",On-site,8.0,1 week ago,"Registered Nurse Assistant, Nursing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277662193&keywords=&location=Sweden&start=775
4277344660,Konferensvärd,University of Gothenburg,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,11.0,5 days ago,"AV, open source software, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4277344660&keywords=&location=Sweden&start=775
4272008551,Verksamhetschef till Neptunigatan i Malmö,Forenede Care AB,Malmo,"Malmo, Skåne County, Sweden",On-site,6.0,2 weeks ago,"Operations Management, Business Development, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4272008551&keywords=&location=Sweden&start=775
4278474340,Verksamhetsnära ekonom,FOI,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,29.0,5 days ago,"Economics, Statistics, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278474340&keywords=&location=Sweden&start=775
4267383898,Jobb Arbetsledare Bana till Jönköping,Järnvägsjobb,Jönköping,"Jönköping, Jönköping County, Sweden",On-site,6.0,3 weeks ago,"Supervisory skills, collaboration, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4267383898&keywords=&location=Sweden&start=775
4268071443,Max Torsplan söker restaurangchef,MAX Burgers,Stockholm,"Stockholm, Stockholm County, Sweden",,9.0,2 weeks ago,"Hotel Management, Food and Beverage, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268071443&keywords=&location=Sweden&start=775
4280739605,"Allakando läxhjälp Spånga, privatlärare, Generellt studiestöd",Allakando,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,0.0,4 days ago,"瑞典语, Pick Operating System, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280739605&keywords=&location=Sweden&start=775
4271706199,Fastighetsingenjör till region Norrland,Preem AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,5.0,1 week ago,"Operations Management, AV, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4271706199&keywords=&location=Sweden&start=775
4275621232,Vill du ha ett meningsfullt extrajobb där du gör skillnad – och har kul på vägen?,HUMANA ASSISTANS AB,Lomma,"Lomma, Skåne County, Sweden",On-site,0.0,2 weeks ago,"AV, open source software, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4275621232&keywords=&location=Sweden&start=775
4240226662,Lönekonsult,ADP,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,100.0,Reposted 1 week ago,"工资税, Payroll Systems, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4240226662&keywords=&location=Sweden&start=775
4280741543,Förskollärare till Kortedala Park 1,Göteborgs kommun,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,4 days ago,"Training, Leadership, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280741543&keywords=&location=Sweden&start=775
4274335434,Söker kockar till Ed Sheran och Drake,Stockholm Live AB,Johanneshov,"Johanneshov, Stockholm County, Sweden",On-site,1.0,1 week ago,"AV, Arena Simulation Software",https://www.linkedin.com/jobs/search/?currentJobId=4274335434&keywords=&location=Sweden&start=775
4241159195,"Online ESL Teacher - Bilingual in Italian, German, or Portuguese",EF Teach Online,European Union,European Union,Remote,100.0,Reposted 1 day ago,"Teaching, Second Language (English) Teaching, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4241159195&keywords=&location=Sweden&start=775
4277510584,E-Commerce Intern,Perrigo Company plc,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,23.0,1 week ago,"Analytical Skills, E-commerce, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277510584&keywords=&location=Sweden&start=800
4263472530,Laboratoriepersonal till Eurofins Environment i Lidköping,Eurofins,Lidköping,"Lidköping, Västra Götaland County, Sweden",On-site,63.0,1 month ago,"Laboratory Skills, Quality Control, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4263472530&keywords=&location=Sweden&start=800
4281621179,"Butiksmedarbetare (extrajobb), Willys Jönköping Råslätt",Willys,Jönköping,"Jönköping, Jönköping County, Sweden",On-site,0.0,1 day ago,"Sales, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281621179&keywords=&location=Sweden&start=800
4251502482,Rekryteringsevent för forskarutbildade i Stockholm (Kista) den 16 oktober,FOI,Kista,"Kista, Stockholm County, Sweden",On-site,25.0,Reposted 2 weeks ago,"Operations Management, Open Source Software, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4251502482&keywords=&location=Sweden&start=800
4261676978,Vi söker nya medarbetare till vårt team i Norrtälje,Anne Blom Städ & Service AB,Norrtälje,"Norrtälje, Stockholm County, Sweden",On-site,2.0,1 month ago,"Operations Management, Open Source Software",https://www.linkedin.com/jobs/search/?currentJobId=4261676978&keywords=&location=Sweden&start=800
4261676962,Lokalvårdare på heltid tillsvidare till kund i centrala Göteborg,Primär,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,18.0,1 month ago,"Coffee, Housekeeping, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4261676962&keywords=&location=Sweden&start=800
4280811484,Extrajobb hos Swedbank i Falköping,Swedbank,Falköping,"Falköping, Västra Götaland County, Sweden",On-site,3.0,2 days ago,,https://www.linkedin.com/jobs/search/?currentJobId=4280811484&keywords=&location=Sweden&start=825
4280199239,Kundtjänsthandläggare/Provförrättare Göteborg,Trafikverket,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,79.0,3 days ago,"AV, Operations Management, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4280199239&keywords=&location=Sweden&start=825
4268538687,Compliance Analyst,American Express,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,100.0,2 weeks ago,"Data Privacy, Privacy Compliance, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268538687&keywords=&location=Sweden&start=825
4271608559,Work & Travel in Portugal (Fully Remote Job with Accomodation Support)!,Oceanic View Solutions,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,8.0,2 weeks ago,"Pay attention to details, keep it confidential, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271608559&keywords=&location=Sweden&start=825
4279450192,Senior Data Analyst,Confidential Co.,EMEA,EMEA,Remote,55.0,1 day ago,"Analytical Skills, Business, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279450192&keywords=&location=Sweden&start=825
4281442714,Volvosteget 2025-2026 Eskilstuna,Volvo Construction Equipment,Eskilstuna,"Eskilstuna, Södermanland County, Sweden",,0.0,2 days ago,"Operations Management, Construction Machinery, +6 more",https://www.linkedin.com/jobs/search/?currentJobId=4281442714&keywords=&location=Sweden&start=825
4266255114,HSEQ Coordinator,WPO,Dalarna County,"Dalarna County, Sweden",Remote,100.0,3 weeks ago,"Health, Safety, Environmental and Quality Management Systems, Action Plans, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4266255114&keywords=&location=Sweden&start=825
4280853286,Kundservicemedarbetare,Tradera,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,76.0,2 days ago,"Business, Teamwork, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280853286&keywords=&location=Sweden&start=850
4279835995,Operational Buyer,Stena Line,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,4.0,1 day ago,"Analytical Skills, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279835995&keywords=&location=Sweden&start=850
4276228378,"Allakando läxhjälp Sigtuna, privatlärare 1 lektion/vecka, Engelska",Allakando,Sigtuna,"Sigtuna, Stockholm County, Sweden",Remote,1.0,1 week ago,"家教, ESL, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4276228378&keywords=&location=Sweden&start=850
4262397400,Servispersonal till Pinchos Farsta,Pincho Nation,Farsta,"Farsta, Stockholm County, Sweden",On-site,23.0,1 month ago,"Food and Beverage, Bartending, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262397400&keywords=&location=Sweden&start=875
4269396334,Butiksmedarbetare till Hemköp Östenssons Borensberg,Hemköp,Motala kommun,"Motala kommun, Östergötland County, Sweden",On-site,21.0,3 weeks ago,"On-Shelf, Cash Register, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269396334&keywords=&location=Sweden&start=875
4276110545,Biträdande sociala medie-redaktör,Folkhälsomyndigheten,Östersund,"Östersund, Jämtland County, Sweden",On-site,22.0,Reposted 5 days ago,"Journalism, Proofreading, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4276110545&keywords=&location=Sweden&start=875
4259443222,Hållbarhetsexpert,Vattenfall,Solna,"Solna, Stockholm County, Sweden",On-site,81.0,Reposted 2 weeks ago,"AV, open source software, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4259443222&keywords=&location=Sweden&start=875
4273542417,Hemtrevligt söker fler familjemedlemmar i Skövde,Hemtrevligt i Skaraborg AB,Skövde,"Skövde, Västra Götaland County, Sweden",On-site,4.0,1 week ago,"Open Source Software, AV, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4273542417&keywords=&location=Sweden&start=875
3976167593,"Produktionspersonal till färgfabriken i Bellö, Eksjö kommun",Sherwin-Williams,Stockholm County,"Stockholm County, Sweden",On-site,100.0,Reposted 20 hours ago,"Made, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=3976167593&keywords=&location=Sweden&start=875
4280015025,"Allakando läxhjälp Linköping, privatlärare 1-2 lektion/vecka, Svenska",Allakando,Linköping,"Linköping, Östergötland County, Sweden",Remote,0.0,5 days ago,"Tutoring, Advanced Mathematics, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280015025&keywords=&location=Sweden&start=875
4278242774,MAX söker biträdande restaurangchef,MAX Burgers,Solna,"Solna, Stockholm County, Sweden",,4.0,3 days ago,"Hotel Management, Food and Beverage, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278242774&keywords=&location=Sweden&start=875
4265893330,Timvikarier sökes till äldreomsorgen i Sydväst.,"Äldre samt vård- och omsorgsförvaltningen, Göteborgs Stad",Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,2.0,3 weeks ago,"Open Source Software, In-Survey Value, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4265893330&keywords=&location=Sweden&start=875
4261241432,"Marknadskommunikatör digital kommunikation, Älvsjö",Hydroscand Sverige,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,46.0,1 month ago,"Analytical Skills, Social Media, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4261241432&keywords=&location=Sweden&start=875
4277613862,"Chef till avdelningen Fastighet, säkerhet och drift",Prins Eugens Waldemarsudde,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,18.0,1 week ago,"Law Enforcement, Safety Operations, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277613862&keywords=&location=Sweden&start=875
4262881972,Internal Communication Specialist,Toyota Material Handling Europe,Mjölby,"Mjölby, Östergötland County, Sweden",On-site,91.0,Reposted 1 week ago,"Internal communication, employee engagement, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262881972&keywords=&location=Sweden&start=875
4266640856,Team Lead Customer Service,Conaxess Trade Sweden,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,100.0,3 weeks ago,"Order Management, Team Leadership, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4266640856&keywords=&location=Sweden&start=875
4267314729,Assembly coordinator,NKT,Alingsås,"Alingsås, Västra Götaland County, Sweden",Hybrid,100.0,Reposted 2 days ago,"SAP products, computer operation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4267314729&keywords=&location=Sweden&start=875
4265444869,Miljövärdar till Uppsala,Victoriahem,Märsta,"Märsta, Stockholm County, Sweden",On-site,2.0,3 weeks ago,"AV, Operations Management, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4265444869&keywords=&location=Sweden&start=875
4280102982,Gym Staff - 25 timer/uge,PureGym DK,Danmark,"Danmark, Uppsala County, Sweden",On-site,0.0,4 days ago,"Analytical skills, problem solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280102982&keywords=&location=Sweden&start=875
4262963724,Junior processingenjör,Rejlers,Karlstad,"Karlstad, Värmland County, Sweden",On-site,51.0,Reposted 1 week ago,"Analytical Skills, Process Design, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262963724&keywords=&location=Sweden&start=875
4274860248,Receptionist till Ellery Beach House,ESS Group,Lidingö,"Lidingö, Stockholm County, Sweden",On-site,38.0,2 weeks ago,"Telephone etiquette, Office equipment, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274860248&keywords=&location=Sweden&start=875
4263502305,Employer Brand Manager | Stockholm,EY,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,Reposted 6 days ago,"Employer Branding, Recruitment Marketing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4263502305&keywords=&location=Sweden&start=875
4269638315,Technical Onsite Support,Infosys,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,Reposted 1 week ago,"Service Level Agreement, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269638315&keywords=&location=Sweden&start=875
4269529326,Skogssällskapet söker en virkesadministratör,Skogsindustrierna,Greater Malmö Metropolitan Area,Greater Malmö Metropolitan Area,On-site,3.0,3 weeks ago,"AV, Operations Management, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4269529326&keywords=&location=Sweden&start=875
4278845644,Operativ ledare för Makerspace i Göteborg,Föreningen Navet i Bergsjön,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,1.0,2 days ago,"Leadership, Demo, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278845644&keywords=&location=Sweden&start=875
4259507337,(Junior) Compliance & Sustainability Specialist,Vattenfall,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,Reposted 2 weeks ago,"Analytical Skills, Due Diligence, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4259507337&keywords=&location=Sweden&start=900
4280897085,Resturangmedarbetare extra Jönköping,Holy Greens,Jönköping,"Jönköping, Jönköping County, Sweden",On-site,0.0,2 days ago,"Photography, Social Media, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280897085&keywords=&location=Sweden&start=900
4280478001,Payroll Associate | Sweden,Deel,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,13.0,3 days ago,"Computer operation, pay attention to details, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280478001&keywords=&location=Sweden&start=900
4280819606,Data Specialist - Swedish (Hiring Globally),RWS Group,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,6.0,2 days ago,"Analytical Skills, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280819606&keywords=&location=Sweden&start=900
4272070645,Vi söker dig som vill jobba inom Kundservice Bank,Länsförsäkringar,Linköping,"Linköping, Östergötland County, Sweden",On-site,100.0,2 weeks ago,"Operations Management, AV, +2 more",https://www.linkedin.com/jobs/search/?currentJobId=4272070645&keywords=&location=Sweden&start=900
4281594414,Arbetsledare,HSB,Gävle,"Gävle, Gävleborg County, Sweden",On-site,0.0,20 hours ago,"Training, Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281594414&keywords=&location=Sweden&start=900
4271611211,Work & Travel in Portugal (Fully Remote Job with Accomodation Support)!,Oceanic View Solutions,Malmo,"Malmo, Skåne County, Sweden",Remote,8.0,2 weeks ago,"Pay attention to details, keep it confidential, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271611211&keywords=&location=Sweden&start=900
4272141255,CUF Västra Götaland söker distriktsombudsman,Centerpartiets Ungdomsförbund,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,1.0,1 week ago,"Insured Value, Perspectives, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4272141255&keywords=&location=Sweden&start=900
4277233754,Customer Support Agent,ABAX,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,1 week ago,"Customer Satisfaction, Problem Solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277233754&keywords=&location=Sweden&start=900
4281532872,Barnvakt Nanny Halmstad Sporadiskt - Kollektivavtal,2007 NANNYNU AB,Halmstad,"Halmstad, Halland County, Sweden",On-site,0.0,2 days ago,"Commercial, Molding, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281532872&keywords=&location=Sweden&start=900
4261739747,QA Specialist - Uppsala,Nordberg Medical,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,96.0,Reposted 2 weeks ago,"Quality system, Quality assurance, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4261739747&keywords=&location=Sweden&start=900
4270167971,Lönekonsult,Lönek AB,Norrköping,"Norrköping, Östergötland County, Sweden",Hybrid,13.0,2 weeks ago,"Payroll Tax, Human Resources (HR), +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270167971&keywords=&location=Sweden&start=900
4261747968,Illustratör,Rejlers,Östersund,"Östersund, Jämtland County, Sweden",On-site,71.0,Reposted 2 weeks ago,"Traditional animation, drawing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4261747968&keywords=&location=Sweden&start=900
4276995790,Timvikarie och sommarvikarie,Internetmedicin,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,0.0,1 week ago,"AV, General Electric, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4276995790&keywords=&location=Sweden&start=900
